#title = mean sea level anomaly Persian Gulf (Annual signals retained) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 3.81 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
1999.3930,64.60000,,,
1999.4193,-6.10000,,,
1999.4474,-12.00000,,,
1999.4741,-47.60000,,,
1999.5015,-14.30000,,,
1999.5289,10.80000,,,
1999.5585,12.10000,,,
1999.5811,-42.70000,,,
1999.6092,-49.50000,,,
1999.6374,72.10000,,,
1999.6898,32.50000,,,
1999.7188,6.70000,,,
1999.7460,-32.10000,,,
1999.7731,36.50000,,,
1999.8011,25.00000,,,
1999.8275,9.60000,,,
1999.8546,-21.80000,,,
1999.8819,-23.50000,,,
1999.9088,14.60000,,,
1999.9633,64.40000,,,
1999.9903,66.60000,,,
2000.0176,43.60000,,,
2000.0446,87.00000,,,
2000.0717,61.40000,,,
2000.0990,-69.00000,,,
2000.1261,-52.70000,,,
2000.1532,-64.60000,,,
2000.2348,-37.20000,,,
2000.2878,-60.00000,,,
2000.3168,-45.90000,,,
2000.3706,-57.70000,,,
2000.3977,36.70000,,,
2000.4249,14.00000,,,
2000.4519,-75.10000,,,
2000.4792,-92.50000,,,
2000.5062,-70.80000,,,
2000.5332,-56.30000,,,
2000.5858,0.70000,,,
2000.6151,49.30000,,,
2000.6418,-28.50000,,,
2000.6691,-80.90000,,,
2000.6962,6.10000,,,
2000.7228,25.40000,,,
2000.7504,61.90000,,,
2000.7776,63.10000,,,
2000.8049,-17.20000,,,
2000.8591,8.20000,,,
2000.8863,82.00000,,,
2000.9160,5.00000,,,
2000.9404,-0.20000,,,
2000.9679,23.60000,,,
2000.9944,-37.90000,,,
2001.0219,-18.80000,,,
2001.0763,-4.80000,,,
2001.1035,-76.10000,,,
2001.1577,-79.80000,,,
2001.1856,-13.70000,,,
2001.2119,-53.30000,,,
2001.2351,-87.30000,,,
2001.2665,-66.10000,,,
2001.2929,-44.30000,,,
2001.3207,-12.40000,,,
2001.3478,-42.70000,,,
2001.3750,-76.60000,,,
2001.4021,-48.70000,,,
2001.4291,9.60000,,,
2001.4564,-29.60000,,,
2001.4835,-35.00000,,,
2001.5106,-58.90000,,,
2001.5359,-45.90000,,,
2001.5653,22.50000,,,
2001.5921,-1.00000,,,
2001.6192,-40.60000,,,
2001.6463,-35.00000,,,
2001.6735,-10.80000,,,
2001.6988,8.30000,,,
2001.7280,14.70000,,,
2001.7555,-11.80000,,,
2001.7821,-31.70000,,,
2001.8075,-48.90000,,,
2001.8364,-38.70000,,,
2001.8617,67.30000,,,
2001.8908,-3.80000,,,
2001.9179,92.90000,,,
2001.9450,70.20000,,,
2001.9722,98.90000,,,
2001.9987,119.00000,,,
2002.0256,87.70000,,,
2002.0528,,26.34000,,
2002.0530,6.70000,,,
2002.0808,-99.10000,,,
2002.1073,-58.20000,,,
2002.1074,,-46.76000,,
2002.1351,-22.50000,,,
2002.1352,,-8.06000,,
2002.1617,,-14.76000,,
2002.1625,-18.60000,,,
2002.1892,-37.90000,,,
2002.1896,,-44.96000,,
2002.2167,54.40000,,,
2002.2170,,46.24000,,
2002.2442,25.60000,,,
2002.2457,,38.64000,,
2002.2709,-50.30000,,,
2002.2715,,-45.16000,,
2002.2979,-87.30000,,,
2002.2980,,-74.96000,,
2002.3233,,-95.86000,,
2002.3244,-90.70000,,,
